"doc_id","in_db","status_id","old_status_id","unaccounted_status","active","region","report_check_act_link","report_date","report_project_date_start","report_project_date_end","url"
"21281","False","4","","","False","Республика Адыгея","http://195.161.118.19/fdgko/pers_stor/67441/62701/Адыгея 50 от 28.02.2022.pdf","01.01.2023","2023-09-01 00:00:00","2023-09-15 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-5Wkb6ahFhQlli5l1h2yMA52WZ_f9tjRkT3dtzn-4MDDlfgvXjKVjipe9H5vearW3Zcbli6ZLusWq8wyYvt-pyniBjBZQIcWeSBZMcWLEM8MOD_6T-AoMcvk6DX80nEe4N0_gMIFX-F1L5k9LVkjFAGj0b3zuiuIwN1J6070aCNs-FkyDptqCRr_V9LJxxB7cxI4TgY3dBjNFSIVvbtbBAt7Ud1Dz4xDKq6oiyUihfqBU664KU!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21281"
"21301","False","1","","","False","Республика Татарстан","http://195.161.118.19/fdgko/pers_stor/67421/62681/Татарстан_2023_540-р от 21.02.2022.pdf","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-5Wkb6ahFhQlli5l1h2yMA52WZ_f9tjRkT3dtzn-4MDDlfgvXjKVjipe9H5vearW3Zcbli6ZLusWq8wyYvt-pyniBjBZQIcWeSBZMcWLEM8MOD_6T-AoMcvk6DX80nEe4N0_gMIFX-F1L5k9LVkjFAGj0b3zuiuIwN1J6070aCNs-FkyDptqCRr_V9LJxxB7cxI4TgY3dBjNFSIVvbtbBAt7Ud1Dz4xDKq6oiyUihfqBU664KU!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21301"
"21581","False","4","","","False","Липецкая область","http://195.161.118.19/fdgko/pers_stor/67642/62901/Липецкая_Приказ №35 от 23.03.2022.pdf","01.01.2023","2023-08-29 00:00:00","2023-09-27 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKRONm_nkDEFnQ4P643UGUZhXUfb-fy2lypDzF3I9x8IcLgC78VTtsJJ3YvO7zWPb_lhsWbZgm3z0yrGtCg3q3ORIWIClw_gwBIPpFsWsRxxz4D_p_8Cgh4nJkWv5x8R7w2y-Q8gVPwVUvuSyWTJJUIVPBrdO6O7jgzUnbTuSIM2zoaTIeu0oYqs9X-tnHAEtTMjheNgdEOP0VApWtm3s0G0tBvVPfgkMKjTFWWp1DJSL7gOdPM!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21581"
"21621","False","5","","","False","Краснодарский край","http://195.161.118.19/fdgko/pers_stor/67762/63021/Краснодарский край 659 от 21.03.2022.pdf","01.01.2023","2023-08-09 00:00:00","2023-08-23 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKRONm_nkDEFnQ4P643UGUZhXUfb-fy2lypDzF3I9x8IcLgC78VTtsJJ3YvO7zWPb_lhsWbZgm3z0yrGtCg3q3ORIWIClw_gwBIPpFsWsRxxz4D_p_8Cgh4nJkWv5x8R7w2y-Q8gVPwVUvuSyWTJJUIVPBrdO6O7jgzUnbTuSIM2zoaTIeu0oYqs9X-tnHAEtTMjheNgdEOP0VApWtm3s0G0tBvVPfgkMKjTFWWp1DJSL7gOdPM!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21621"
"21641","False","1","","","False","Алтайский край","http://195.161.118.19/fdgko/pers_stor/67822/63081/Алтайский край_383_14.04.2022.pdf","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKRONm_nkDEFnQ4P643UGUZhXUfb-fy2lypDzF3I9x8IcLgC78VTtsJJ3YvO7zWPb_lhsWbZgm3z0yrGtCg3q3ORIWIClw_gwBIPpFsWsRxxz4D_p_8Cgh4nJkWv5x8R7w2y-Q8gVPwVUvuSyWTJJUIVPBrdO6O7jgzUnbTuSIM2zoaTIeu0oYqs9X-tnHAEtTMjheNgdEOP0VApWtm3s0G0tBvVPfgkMKjTFWWp1DJSL7gOdPM!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21641"
"21741","False","1","","","False","Амурская область","http://195.161.118.19/fdgko/pers_stor/67882/63141/Амурская 12.04.2022 146-р.pdf","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKRONm_nkDEFnQ4P643UGUZhXUfb-fy2lypDzF3I9x8IcLgC78VTtsJJ3YvO7zWPb_lhsWbZgm3z0yrGtCg3q3ORIWIClw_gwBIPpFsWsRxxz4D_p_8Cgh4nJkWv5x8R7w2y-Q8gVPwVUvuSyWTJJUIVPBrdO6O7jgzUnbTuSIM2zoaTIeu0oYqs9X-tnHAEtTMjheNgdEOP0VApWtm3s0G0tBvVPfgkMKjTFWWp1DJSL7gOdPM!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21741"
"21841","False","1","","","False","Республика Дагестан","http://195.161.118.19/fdgko/pers_stor/68002/63261/Приказ №55 от 12 апреля 2022.pdf","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKRONm_nkDEFnQ4P643UGUZhXUfb-fy2lypDzF3I9x8IcLgC78VTtsJJ3YvO7zWPb_lhsWbZgm3z0yrGtCg3q3ORIWIClw_gwBIPpFsWsRxxz4D_p_8Cgh4nJkWv5x8R7w2y-Q8gVPwVUvuSyWTJJUIVPBrdO6O7jgzUnbTuSIM2zoaTIeu0oYqs9X-tnHAEtTMjheNgdEOP0VApWtm3s0G0tBvVPfgkMKjTFWWp1DJSL7gOdPM!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21841"
"21861","False","4","","","False","Самарская область","http://195.161.118.19/fdgko/pers_stor/68004/63263/Приказ 755 от 05 мая 2022.pdf","01.01.2023","2023-08-14 00:00:00","2023-09-12 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKRONm_nkDEFnQ4P643UGUZhXUfb-fy2lypDzF3I9x8IcLgC78VTtsJJ3YvO7zWPb_lhsWbZgm3z0yrGtCg3q3ORIWIClw_gwBIPpFsWsRxxz4D_p_8Cgh4nJkWv5x8R7w2y-Q8gVPwVUvuSyWTJJUIVPBrdO6O7jgzUnbTuSIM2zoaTIeu0oYqs9X-tnHAEtTMjheNgdEOP0VApWtm3s0G0tBvVPfgkMKjTFWWp1DJSL7gOdPM!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21861"
"21961","False","4","","","False","Воронежская область","http://195.161.118.19/fdgko/pers_stor/68122/63381/Воронежская обл. 1142 от 11.05.2022.pdf","01.01.2023","2023-08-22 00:00:00","2023-09-05 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-6Wob2ahFRQllS6l1h1yMA52WZ_f9tjhUj3dtzn-4MDDhXwTrxkI5zUnWj9XvP4lh8Xa5Yt2C4_r2JMN8V2ddlkiJjA9Qs4ssQD6Y5FLEc8MOD_6X-AoMeRSdHr-VfEZ4NsPgGEilMhtS-ZjJZcIpTB46E7Z3TbkoG6ldadqNfG2XAyZJ02VJK1_q-lE46gdmagcOyNftBzMFSIRnbNrBcN7Qd1Dz4x9OpcoSyUWkbqDc7ve24!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=21961"
"22001","False","4","","","False","Республика Крым","http://195.161.118.19/fdgko/pers_stor/68182/63441/Крым от 24.05.2022 № 2780.pdf","01.01.2023","2023-08-11 00:00:00","2023-09-09 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-6Wob2ahFRQllS6l1h1yMA52WZ_f9tjhUj3dtzn-4MDDhXwTrxkI5zUnWj9XvP4lh8Xa5Yt2C4_r2JMN8V2ddlkiJjA9Qs4ssQD6Y5FLEc8MOD_6X-AoMeRSdHr-VfEZ4NsPgGEilMhtS-ZjJZcIpTB46E7Z3TbkoG6ldadqNfG2XAyZJ02VJK1_q-lE46gdmagcOyNftBzMFSIRnbNrBcN7Qd1Dz4x9OpcoSyUWkbqDc7ve24!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22001"
"22061","False","1","","","False","Кабардино-Балкарская Республика","http://195.161.118.19/fdgko/pers_stor/68222/63481/Приказ КБР от 30.05.2022 72.pdf","01.01.2023","2023-08-25 00:00:00","2023-09-23 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-6Wob2ahFRQllS6l1h1yMA52WZ_f9tjhUj3dtzn-4MDDhXwTrxkI5zUnWj9XvP4lh8Xa5Yt2C4_r2JMN8V2ddlkiJjA9Qs4ssQD6Y5FLEc8MOD_6X-AoMeRSdHr-VfEZ4NsPgGEilMhtS-ZjJZcIpTB46E7Z3TbkoG6ldadqNfG2XAyZJ02VJK1_q-lE46gdmagcOyNftBzMFSIRnbNrBcN7Qd1Dz4x9OpcoSyUWkbqDc7ve24!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22061"
"22121","False","4","","","False","Карачаево-Черкесская Республика","http://195.161.118.19/fdgko/pers_stor/68282/63541/Приказ КЧР 18.05.2022 165.pdf","01.01.2023","2023-08-23 00:00:00","2023-09-21 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-6Wob2ahFRQllS6l1h1yMA52WZ_f9tjhUj3dtzn-4MDDhXwTrxkI5zUnWj9XvP4lh8Xa5Yt2C4_r2JMN8V2ddlkiJjA9Qs4ssQD6Y5FLEc8MOD_6X-AoMeRSdHr-VfEZ4NsPgGEilMhtS-ZjJZcIpTB46E7Z3TbkoG6ldadqNfG2XAyZJ02VJK1_q-lE46gdmagcOyNftBzMFSIRnbNrBcN7Qd1Dz4x9OpcoSyUWkbqDc7ve24!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22121"
"22482","False","4","","","False","Владимирская область","http://195.161.118.19/fdgko/pers_stor/69142/64461/Владимирская обл. от 24.06.2022 №32.pdf","01.01.2023","2023-08-25 00:00:00","2023-09-08 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-6Wob2ahFRQllS6l1h1yMA52WZ_f9tjhUj3dtzn-4MDDhXwTrxkI5zUnWj9XvP4lh8Xa5Yt2C4_r2JMN8V2ddlkiJjA9Qs4ssQD6Y5FLEc8MOD_6X-AoMeRSdHr-VfEZ4NsPgGEilMhtS-ZjJZcIpTB46E7Z3TbkoG6ldadqNfG2XAyZJ02VJK1_q-lE46gdmagcOyNftBzMFSIRnbNrBcN7Qd1Dz4x9OpcoSyUWkbqDc7ve24!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22482"
"22541","False","1","","","False","Кировская область","http://195.161.118.19/fdgko/pers_stor/69123/64442/Кировская область 619 31.05.2022.pdf","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-6Wob2ahFRQllS6l1h1yMA52WZ_f9tjhUj3dtzn-4MDDhXwTrxkI5zUnWj9XvP4lh8Xa5Yt2C4_r2JMN8V2ddlkiJjA9Qs4ssQD6Y5FLEc8MOD_6X-AoMeRSdHr-VfEZ4NsPgGEilMhtS-ZjJZcIpTB46E7Z3TbkoG6ldadqNfG2XAyZJ02VJK1_q-lE46gdmagcOyNftBzMFSIRnbNrBcN7Qd1Dz4x9OpcoSyUWkbqDc7ve24!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22541"
"22543","False","1","","","False","Москва","http://195.161.118.19/fdgko/pers_stor/69124/64443/Москва 163 от 29.06.2022.pdf","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-6Wob2ahFRQllS6l1h1yMA52WZ_f9tjhUj3dtzn-4MDDhXwTrxkI5zUnWj9XvP4lh8Xa5Yt2C4_r2JMN8V2ddlkiJjA9Qs4ssQD6Y5FLEc8MOD_6X-AoMeRSdHr-VfEZ4NsPgGEilMhtS-ZjJZcIpTB46E7Z3TbkoG6ldadqNfG2XAyZJ02VJK1_q-lE46gdmagcOyNftBzMFSIRnbNrBcN7Qd1Dz4x9OpcoSyUWkbqDc7ve24!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22543"
"22561","False","1","","","False","Новгородская область","http://195.161.118.19/fdgko/pers_stor/69146/64465/Новгородская обл. от 20.06.2022 № 1466.pdf","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-6Wob2ahFRQllS6l1h1yMA52WZ_f9tjhUj3dtzn-4MDDhXwTrxkI5zUnWj9XvP4lh8Xa5Yt2C4_r2JMN8V2ddlkiJjA9Qs4ssQD6Y5FLEc8MOD_6X-AoMeRSdHr-VfEZ4NsPgGEilMhtS-ZjJZcIpTB46E7Z3TbkoG6ldadqNfG2XAyZJ02VJK1_q-lE46gdmagcOyNftBzMFSIRnbNrBcN7Qd1Dz4x9OpcoSyUWkbqDc7ve24!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22561"
"22604","False","1","","","False","Республика Ингушетия","http://195.161.118.19/fdgko/pers_stor/69184/64503/Ингушетия_29.06.2022_335-р.pdf","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDfC4IwEMf_o-6Wob2ahFRQllS6l1h1yMA52WZ_f9tjhUj3dtzn-4MDDhXwTrxkI5zUnWj9XvP4lh8Xa5Yt2C4_r2JMN8V2ddlkiJjA9Qs4ssQD6Y5FLEc8MOD_6X-AoMeRSdHr-VfEZ4NsPgGEilMhtS-ZjJZcIpTB46E7Z3TbkoG6ldadqNfG2XAyZJ02VJK1_q-lE46gdmagcOyNftBzMFSIRnbNrBcN7Qd1Dz4x9OpcoSyUWkbqDc7ve24!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22604"
"22641","False","4","","","False","Республика Мордовия","http://195.161.118.19/fdgko/pers_stor/69202/64521/Республика Мордовия 56 от 14.06.2022.pdf","01.01.2023","2023-08-24 00:00:00","2023-09-07 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKROnbfbkKGCToeH9UaqhlFY19F2Pr_tpRMZ5i7k-w8EOFyBt-Ila-GkbkXj94ovbvlhtmLZjG3zU7rAZF1s0vM6Q8QYLgPgwGIPJFsWsRxxz4D_p_8Cgh5_TIJezwcRnw2y6QgQKo6FVL5k_LPkEqEMHg_dOqObhgxUjbTuSJ02zoaTIeu0oZKs9X8tnXAElTM9hWNn9IOevaFC1LKtJ52oadere_CZQ6dOV5SFUstIvQEVyhoS/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22641"
"22681","False","5","","","False","Свердловская область","http://195.161.118.19/fdgko/pers_stor/69204/64523/Свердловская обл. 2741 от 28.06.2022.pdf","01.01.2023","2023-07-07 00:00:00","2023-07-21 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKROnbfbkKGCToeH9UaqhlFY19F2Pr_tpRMZ5i7k-w8EOFyBt-Ila-GkbkXj94ovbvlhtmLZjG3zU7rAZF1s0vM6Q8QYLgPgwGIPJFsWsRxxz4D_p_8Cgh5_TIJezwcRnw2y6QgQKo6FVL5k_LPkEqEMHg_dOqObhgxUjbTuSJ02zoaTIeu0oZKs9X8tnXAElTM9hWNn9IOevaFC1LKtJ52oadere_CZQ6dOV5SFUstIvQEVyhoS/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22681"
"22701","False","4","","","False","Севастополь","http://195.161.118.19/fdgko/pers_stor/69222/64541/Севастополь 21.06.2021 66.pdf","01.01.2023","2023-08-21 00:00:00","2023-09-19 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKROnbfbkKGCToeH9UaqhlFY19F2Pr_tpRMZ5i7k-w8EOFyBt-Ila-GkbkXj94ovbvlhtmLZjG3zU7rAZF1s0vM6Q8QYLgPgwGIPJFsWsRxxz4D_p_8Cgh5_TIJezwcRnw2y6QgQKo6FVL5k_LPkEqEMHg_dOqObhgxUjbTuSJ02zoaTIeu0oZKs9X8tnXAElTM9hWNn9IOevaFC1LKtJ52oadere_CZQ6dOV5SFUstIvQEVyhoS/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22701"
"22702","False","4","","","False","Смоленская область","http://195.161.118.19/fdgko/pers_stor/69223/64542/Смоленская_535_06.06.2022.pdf","01.01.2023","2023-08-28 00:00:00","2023-09-26 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKROnbfbkKGCToeH9UaqhlFY19F2Pr_tpRMZ5i7k-w8EOFyBt-Ila-GkbkXj94ovbvlhtmLZjG3zU7rAZF1s0vM6Q8QYLgPgwGIPJFsWsRxxz4D_p_8Cgh5_TIJezwcRnw2y6QgQKo6FVL5k_LPkEqEMHg_dOqObhgxUjbTuSJ02zoaTIeu0oZKs9X8tnXAElTM9hWNn9IOevaFC1LKtJ52oadere_CZQ6dOV5SFUstIvQEVyhoS/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22702"
"22721","False","1","","","False","Ставропольский край","http://195.161.118.19/fdgko/pers_stor/69224/64543/Ставропольский край_536_15.06.2022.pdf","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKROnbfbkKGCToeH9UaqhlFY19F2Pr_tpRMZ5i7k-w8EOFyBt-Ila-GkbkXj94ovbvlhtmLZjG3zU7rAZF1s0vM6Q8QYLgPgwGIPJFsWsRxxz4D_p_8Cgh5_TIJezwcRnw2y6QgQKo6FVL5k_LPkEqEMHg_dOqObhgxUjbTuSJ02zoaTIeu0oZKs9X8tnXAElTM9hWNn9IOevaFC1LKtJ52oadere_CZQ6dOV5SFUstIvQEVyhoS/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22721"
"22741","False","4","","","False","Тульская область","http://195.161.118.19/fdgko/pers_stor/69225/64544/Тульская область 349 от 27.05.2022.pdf","01.01.2023","2023-09-01 00:00:00","2023-09-15 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKROnbfbkKGCToeH9UaqhlFY19F2Pr_tpRMZ5i7k-w8EOFyBt-Ila-GkbkXj94ovbvlhtmLZjG3zU7rAZF1s0vM6Q8QYLgPgwGIPJFsWsRxxz4D_p_8Cgh5_TIJezwcRnw2y6QgQKo6FVL5k_LPkEqEMHg_dOqObhgxUjbTuSJ02zoaTIeu0oZKs9X8tnXAElTM9hWNn9IOevaFC1LKtJ52oadere_CZQ6dOV5SFUstIvQEVyhoS/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22741"
"22761","False","4","","","False","Тюменская область","http://195.161.118.19/fdgko/pers_stor/69226/64545/Тюменская область_17.06.2022_683_16.pdf","01.01.2023","2023-08-24 00:00:00","2023-09-07 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKROnbfbkKGCToeH9UaqhlFY19F2Pr_tpRMZ5i7k-w8EOFyBt-Ila-GkbkXj94ovbvlhtmLZjG3zU7rAZF1s0vM6Q8QYLgPgwGIPJFsWsRxxz4D_p_8Cgh5_TIJezwcRnw2y6QgQKo6FVL5k_LPkEqEMHg_dOqObhgxUjbTuSJ02zoaTIeu0oZKs9X8tnXAElTM9hWNn9IOevaFC1LKtJ52oadere_CZQ6dOV5SFUstIvQEVyhoS/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=22761"
"23121","False","4","","","False","Архангельская область","http://195.161.118.19/fdgko/pers_stor/73282/68801/Архангельская область 1-п от 07.02.2022.pdf","01.01.2023","2023-08-21 00:00:00","2023-09-19 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKROnbfbkKGCToeH9UaqhlFY19F2Pr_tpRMZ5i7k-w8EOFyBt-Ila-GkbkXj94ovbvlhtmLZjG3zU7rAZF1s0vM6Q8QYLgPgwGIPJFsWsRxxz4D_p_8Cgh5_TIJezwcRnw2y6QgQKo6FVL5k_LPkEqEMHg_dOqObhgxUjbTuSJ02zoaTIeu0oZKs9X8tnXAElTM9hWNn9IOevaFC1LKtJ52oadere_CZQ6dOV5SFUstIvQEVyhoS/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=23121"
"23123","False","4","","","False","Вологодская область","http://195.161.118.19/fdgko/pers_stor/73322/68841/Вологодская область 53-н от 25.05.2022.PDF","01.01.2023","2023-08-18 00:00:00","2023-09-16 00:00:00","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKRuOG_nkKGCToeH9UaqhlFY19F2Pr_tpZMxzF3I9x8IcLgBb8Vb1sJJ3YrG7xVf3PNjvGZZzHb5ebXAdFNsV5dNhogJXAfAkSUeSHcsYjnigQH_T_8DBD2OTIpezwcR3w2y-QQQKk6FVL5kMlpyiVAGj6dundFNQwaqRlp3ok4bZ8PJkHXaUEnW-r-WTjiCypmewrEz-kmv3lAhatnWs07UtO_VI_jE0KnzDWWh1DJSH2MrFY8!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=23123"
"23124","False","1","","","False","Еврейская А.обл.","http://195.161.118.19/fdgko/pers_stor/73323/68842/ЕАО_2023_от 19.04.2022 104-рп.pdf","01.01.2023","","","https://rosreestr.gov.ru/wps/portal/p/cc_ib_portal_services/cc_ib_ais_fdgko/!ut/p/z1/lZDbCsIwDIbfyKRuOG_nkKGCToeH9UaqhlFY19F2Pr_tpZMxzF3I9x8IcLgBb8Vb1sJJ3YrG7xVf3PNjvGZZzHb5ebXAdFNsV5dNhogJXAfAkSUeSHcsYjnigQH_T_8DBD2OTIpezwcR3w2y-QQQKk6FVL5kMlpyiVAGj6dundFNQwaqRlp3ok4bZ8PJkHXaUEnW-r-WTjiCypmewrEz-kmv3lAhatnWs07UtO_VI_jE0KnzDWWh1DJSH2MrFY8!/p0/IZ7_GQ4E1C41KGUB60AIPJBVIC0080=CZ6_GQ4E1C41KGUB60AIPJBVIC0007=MEcontroller!null==/?restoreSessionState=true&action=viewProcedure&id=23124"
